Coverged local optima,Time(s)
7.0,5.970606565475464
7.0,6.359030723571777
7.0,6.154031276702881
7.0,6.050976753234863
7.0,6.013234615325928
7.0,6.146780729293823
7.0,6.005171775817871
7.0,6.024486780166626
7.0,6.108328580856323
7.0,5.995283365249634
7.0,6.09181547164917
7.0,6.139576435089111
7.0,6.17378830909729
7.0,6.022697448730469
7.0,6.058857440948486
7.0,6.0129876136779785
7.0,6.054550409317017
7.0,6.079030513763428
7.0,6.081099510192871
7.0,6.0492103099823
7.0,6.154826402664185
7.0,6.121049642562866
7.0,6.016126394271851
7.0,6.005354404449463
7.0,6.110247850418091
7.0,6.133866786956787
7.0,6.098611354827881
7.0,6.090776443481445
7.0,5.974578142166138
7.0,5.935690879821777
7.0,6.051537275314331
7.0,5.997288942337036
7.0,6.072819232940674
7.0,6.040600061416626
7.0,6.049939870834351
7.0,6.111759424209595
7.0,5.963439226150513
7.0,6.168330192565918
7.0,6.046842098236084
7.0,6.151658535003662
7.0,6.089756011962891
7.0,6.022079706192017
7.0,5.952821254730225
7.0,6.0680859088897705
7.0,5.966942071914673
7.0,5.973539113998413
7.0,6.209534406661987
7.0,6.171494960784912
7.0,6.0441906452178955
7.0,6.10576057434082
7.0,6.055478811264038
7.0,6.017828941345215
7.0,6.109761476516724
7.0,6.114532470703125
7.0,6.069860458374023
7.0,5.985738277435303
7.0,6.15632963180542
7.0,6.1274731159210205
7.0,6.083629608154297
7.0,6.056203842163086
7.0,5.953681468963623
7.0,5.961101531982422
7.0,5.984442710876465
7.0,6.228346824645996
7.0,6.111451625823975
7.0,6.421252727508545
7.0,6.03235650062561
7.0,6.0473246574401855
7.0,6.081096649169922
7.0,6.1036858558654785
7.0,5.951275825500488
7.0,6.008764743804932
7.0,6.09699010848999
7.0,6.002575159072876
7.0,5.9626758098602295
7.0,5.983141660690308
7.0,6.096492767333984
7.0,6.03759765625
7.0,6.019100189208984
7.0,6.121899604797363
7.0,6.067495822906494
7.0,5.9963836669921875
7.0,6.097690582275391
7.0,5.932250738143921
7.0,6.116854667663574
7.0,6.06662654876709
7.0,6.0243120193481445
7.0,6.130492210388184
7.0,6.011842489242554
7.0,6.148195505142212
7.0,6.077876091003418
7.0,6.2084105014801025
7.0,6.021995306015015
7.0,6.032816648483276
7.0,5.958247184753418
7.0,6.116098642349243
7.0,5.918182611465454
7.0,6.005113124847412
7.0,5.978208780288696
7.0,6.018362045288086
7.0,6.1061787605285645
7.0,6.040319919586182
7.0,5.8904500007629395
7.0,6.008241653442383
7.0,5.924141883850098
7.0,6.132366895675659
7.0,5.997760772705078
7.0,5.950860023498535
7.0,6.042555332183838
7.0,6.339709043502808
7.0,6.1130452156066895
7.0,6.140662908554077
7.0,6.018039226531982
7.0,6.049842834472656
7.0,5.942997694015503
7.0,6.022726535797119
7.0,5.9990620613098145
7.0,6.025076150894165
7.0,6.010358095169067
7.0,5.985572338104248
7.0,6.029823064804077
7.0,5.963009357452393
7.0,6.075645923614502
7.0,6.063999652862549
7.0,6.10231614112854
7.0,6.132737159729004
7.0,5.981829404830933
7.0,6.166222810745239
7.0,6.091465711593628
7.0,6.145567893981934
7.0,6.116308689117432
7.0,6.0929059982299805
7.0,6.060117244720459
7.0,6.035798072814941
7.0,6.083965063095093
7.0,6.005742788314819
7.0,6.03534722328186
7.0,6.072183609008789
7.0,6.0713489055633545
7.0,6.180471658706665
7.0,5.9719274044036865
7.0,5.9829113483428955
7.0,6.1615309715271
7.0,6.2520081996917725
7.0,6.095360517501831
7.0,6.079747676849365
7.0,6.13287878036499
7.0,6.162644624710083
7.0,5.971405267715454
7.0,6.13925576210022
7.0,6.005846977233887
7.0,6.14226508140564
7.0,5.96434473991394
7.0,6.059388875961304
7.0,6.170269250869751
7.0,6.116059303283691
7.0,6.072572231292725
7.0,5.994139194488525
7.0,6.044624090194702
7.0,6.075465440750122
7.0,5.973613023757935
7.0,6.089372873306274
7.0,6.156266689300537
7.0,6.07828688621521
7.0,6.105174779891968
7.0,6.1840620040893555
7.0,6.171200752258301
7.0,6.154508352279663
7.0,6.198585748672485
7.0,6.063352584838867
7.0,5.9436562061309814
7.0,6.025073289871216
7.0,6.036785125732422
7.0,6.111759424209595
7.0,6.154442071914673
7.0,6.055253505706787
7.0,6.239026069641113
7.0,6.057898283004761
7.0,6.076040983200073
7.0,6.080307245254517
7.0,6.086962461471558
7.0,6.094131231307983
7.0,6.130618095397949
7.0,6.003976345062256
7.0,6.1333372592926025
7.0,6.155083656311035
7.0,6.089915037155151
7.0,6.119710922241211
7.0,6.171180963516235
7.0,6.159017324447632
7.0,6.212890625
7.0,6.057717323303223
7.0,6.017177581787109
7.0,6.097363710403442
7.0,6.068077325820923
7.0,6.040991306304932
7.0,6.049222946166992
7.0,6.10759425163269
7.0,6.178083181381226
7.0,6.122366428375244
7.0,6.0166542530059814
7.0,6.022805213928223
7.0,6.146908283233643
7.0,6.090217351913452
7.0,6.0567779541015625
7.0,6.099264860153198
7.0,6.118156909942627
7.0,5.978346347808838
7.0,7.170666694641113
7.0,6.123514890670776
7.0,6.065761089324951
7.0,6.123953104019165
7.0,6.07512903213501
7.0,6.165010452270508
7.0,6.034369468688965
7.0,6.075740575790405
7.0,6.115880250930786
7.0,6.112706661224365
7.0,6.0065858364105225
7.0,6.1238625049591064
7.0,6.119823694229126
7.0,6.10978627204895
7.0,6.136916160583496
7.0,5.9811975955963135
7.0,6.073743104934692
7.0,6.107258558273315
7.0,5.933450698852539
7.0,6.224704027175903
7.0,6.137924909591675
7.0,6.14017128944397
7.0,6.018251895904541
7.0,6.100223541259766
7.0,6.238262414932251
7.0,6.12070369720459
7.0,6.0508873462677
7.0,6.068559885025024
7.0,6.002228736877441
7.0,5.966193914413452
7.0,6.1734778881073
7.0,5.954845666885376
7.0,6.064568519592285
7.0,5.974807977676392
7.0,6.0709710121154785
7.0,6.008904695510864
7.0,6.039419412612915
7.0,6.101077556610107
7.0,6.018404483795166
7.0,6.049383640289307
7.0,6.0119829177856445
7.0,6.176908731460571
7.0,6.02405047416687
7.0,6.079599142074585
7.0,6.097375154495239
7.0,6.064437389373779
7.0,6.108783960342407
7.0,6.030926704406738
7.0,5.900970220565796
7.0,6.019556999206543
7.0,6.14498496055603
7.0,6.094205379486084
7.0,6.163555860519409
7.0,5.982301712036133
7.0,6.075917720794678
7.0,6.010309219360352
7.0,6.130115509033203
7.0,6.010910272598267
7.0,6.153644323348999
7.0,6.094616889953613
7.0,5.987436532974243
7.0,6.017130374908447
7.0,6.054485559463501
7.0,6.131753444671631
7.0,6.139166593551636
7.0,5.981875419616699
7.0,6.203328847885132
7.0,6.1839704513549805
7.0,6.134975910186768
7.0,6.0124101638793945
7.0,5.964351415634155
7.0,5.928636789321899
7.0,5.959782838821411
7.0,5.967614650726318
7.0,6.000448226928711
7.0,6.142314672470093
7.0,6.007131814956665
7.0,5.960317134857178
7.0,6.11515998840332
7.0,5.974708318710327
7.0,6.110452890396118
7.0,6.0586700439453125
7.0,6.136815547943115
7.0,6.071809530258179
7.0,6.116411924362183
7.0,5.903747797012329
7.0,5.984649896621704
7.0,6.038906097412109
7.0,6.0172247886657715
7.0,5.932857275009155
7.0,5.976961135864258
7.0,6.142755746841431
7.0,6.056318283081055
7.0,6.057595252990723
7.0,5.955798864364624
7.0,6.124504327774048
7.0,5.951378107070923
7.0,6.015222549438477
7.0,6.091875791549683
7.0,6.062378883361816
7.0,6.08721661567688
7.0,5.978190660476685
7.0,6.171777248382568
7.0,6.0020246505737305
7.0,6.06154727935791
7.0,6.035931825637817
7.0,6.008686304092407
7.0,6.050275087356567
7.0,6.013076305389404
7.0,6.590352773666382
7.0,6.0381293296813965
7.0,6.618664026260376
7.0,6.2471764087677
7.0,6.02668571472168
7.0,6.042706489562988
7.0,6.25594162940979
7.0,6.176554203033447
7.0,5.9665443897247314
7.0,6.451758623123169
7.0,6.050280570983887
7.0,6.0826096534729
7.0,5.977736949920654
7.0,6.2644712924957275
7.0,6.040170192718506
7.0,6.074972152709961
7.0,5.99604058265686
7.0,6.014269828796387
7.0,6.119096994400024
7.0,6.117002010345459
7.0,6.386669158935547
7.0,6.077552318572998
7.0,6.319475889205933
7.0,6.290893793106079
7.0,6.010714054107666
7.0,5.969226598739624
7.0,6.062891006469727
7.0,6.1918885707855225
7.0,6.123080015182495
7.0,6.019781827926636
7.0,6.064587116241455
7.0,5.96941614151001
7.0,6.005535840988159
7.0,6.046783447265625
7.0,6.0140321254730225
7.0,6.169879674911499
7.0,6.095841884613037
7.0,6.087034463882446
7.0,5.971888780593872
7.0,6.18384861946106
7.0,6.04569935798645
7.0,6.027581214904785
7.0,6.120377063751221
7.0,6.157425880432129
7.0,6.05919075012207
7.0,6.04131293296814
7.0,6.1053032875061035
7.0,6.168048620223999
7.0,5.976473808288574
7.0,6.1087446212768555
7.0,6.074273347854614
7.0,6.033703565597534
7.0,6.053073167800903
7.0,5.973308801651001
7.0,6.023058176040649
7.0,6.0581536293029785
7.0,6.071196794509888
7.0,6.116559267044067
7.0,6.07001519203186
7.0,6.076618909835815
7.0,5.967989921569824
7.0,6.099663496017456
7.0,6.137339115142822
7.0,6.10902738571167
7.0,5.990826606750488
7.0,6.069396734237671
7.0,6.053130149841309
7.0,6.022466421127319
7.0,6.08708119392395
7.0,6.03062629699707
7.0,6.072382926940918
7.0,6.089405536651611
7.0,6.010239601135254
7.0,5.960685729980469
7.0,6.054638862609863
7.0,6.092981815338135
7.0,6.0658345222473145
7.0,6.398611545562744
7.0,6.0874505043029785
7.0,6.094177722930908
7.0,6.150716304779053
7.0,5.989820718765259
7.0,6.1419525146484375
7.0,6.056100606918335
7.0,6.088472604751587
7.0,6.096730709075928
7.0,6.104482889175415
7.0,5.978650331497192
7.0,6.075021505355835
7.0,5.954201936721802
7.0,6.012465000152588
7.0,6.037903070449829
7.0,6.019067287445068
7.0,6.131384611129761
7.0,6.100884675979614
7.0,6.173663854598999
7.0,6.003284454345703
7.0,6.058002710342407
7.0,6.028654336929321
7.0,6.070120573043823
7.0,6.144930601119995
7.0,6.1365509033203125
7.0,6.0613179206848145
7.0,5.975529193878174
7.0,6.151927709579468
7.0,6.09687352180481
7.0,6.045527458190918
7.0,6.097235441207886
7.0,6.024735450744629
7.0,6.110766649246216
7.0,6.096669912338257
7.0,6.397862434387207
7.0,6.091367244720459
7.0,6.001192808151245
7.0,6.129617929458618
7.0,5.999602556228638
7.0,6.130791902542114
7.0,6.116753339767456
7.0,6.04196572303772
7.0,6.071300506591797
7.0,6.0932488441467285
7.0,6.145702123641968
7.0,6.039655685424805
7.0,6.102226495742798
7.0,6.123464345932007
7.0,6.009021043777466
7.0,5.982222318649292
7.0,6.093395709991455
7.0,6.030292987823486
7.0,6.190938711166382
7.0,6.0484089851379395
7.0,6.009102821350098
7.0,6.142901182174683
7.0,6.12939190864563
7.0,6.153032541275024
7.0,6.094706773757935
7.0,6.0357654094696045
7.0,6.050116539001465
7.0,6.0043768882751465
7.0,6.120807886123657
7.0,6.075541973114014
7.0,5.990483999252319
7.0,6.097156524658203
7.0,6.112584114074707
7.0,6.100956678390503
7.0,6.1337504386901855
7.0,5.999465465545654
7.0,6.188979387283325
7.0,6.051801919937134
7.0,6.158260107040405
7.0,6.060145139694214
7.0,6.073977708816528
7.0,6.037495374679565
7.0,5.951720952987671
7.0,6.204034805297852
7.0,6.040008306503296
7.0,5.9398276805877686
7.0,5.924076318740845
7.0,6.007323503494263
7.0,6.102014780044556
7.0,6.084772825241089
7.0,6.038992404937744
7.0,6.091790676116943
7.0,6.100022077560425
7.0,6.197220325469971
7.0,6.097132682800293
7.0,6.050707578659058
7.0,6.043461084365845
7.0,6.0085060596466064
7.0,6.0516016483306885
7.0,6.001359462738037
7.0,6.108537912368774
7.0,6.086043834686279
7.0,6.080947160720825
7.0,6.136682510375977
7.0,6.084731817245483
7.0,6.054546117782593
7.0,6.043052911758423
7.0,6.05753755569458
7.0,5.999837636947632
7.0,5.99892783164978
7.0,5.993038892745972
7.0,5.986278772354126
7.0,6.068380117416382
7.0,6.250117301940918
7.0,6.048882722854614
7.0,6.015837669372559
7.0,6.212399244308472
7.0,5.969069480895996
7.0,5.979812383651733
7.0,6.028028964996338
7.0,6.130996942520142
7.0,6.119491815567017
7.0,6.150950908660889
7.0,6.114459753036499
7.0,6.139294147491455
7.0,6.158867120742798
7.0,6.00652551651001
7.0,6.131002187728882
7.0,6.212722539901733
7.0,6.022844076156616
7.0,6.089646100997925
7.0,6.0704264640808105
7.0,6.033727407455444
7.0,6.104144096374512
7.0,6.1817708015441895
7.0,6.176718711853027
7.0,6.127969980239868
7.0,5.919667720794678
7.0,6.014391899108887
7.0,6.0870208740234375
7.0,6.127033233642578
7.0,6.168992042541504
7.0,6.149783611297607
7.0,6.2167747020721436
7.0,6.087925910949707
7.0,6.163661241531372
7.0,6.049420356750488
7.0,6.038885116577148
7.0,6.1258544921875
7.0,6.136332750320435
7.0,5.9813010692596436
7.0,6.052929878234863
7.0,6.046983003616333
7.0,6.069096565246582
7.0,6.225566148757935
7.0,6.227589130401611
7.0,6.173423767089844
7.0,6.1320579051971436
7.0,6.147533893585205
7.0,6.141458749771118
7.0,6.061577558517456
7.0,6.095984697341919
7.0,6.11446213722229
7.0,6.090099096298218
7.0,6.046183824539185
7.0,6.326456546783447
7.0,6.091527700424194
7.0,6.210472345352173
7.0,6.13676905632019
7.0,6.080601453781128
7.0,6.014341831207275
7.0,6.1294591426849365
7.0,5.992247104644775
7.0,6.146825790405273
7.0,6.107958078384399
7.0,6.131067276000977
7.0,6.082555770874023
7.0,6.161819219589233
7.0,6.0006186962127686
7.0,6.009920358657837
7.0,6.008951663970947
7.0,6.04931902885437
7.0,6.133642196655273
7.0,6.114970445632935
7.0,6.172633171081543
7.0,6.00702977180481
7.0,6.140589714050293
7.0,6.050848484039307
7.0,6.081676721572876
7.0,6.05292534828186
7.0,6.150771617889404
7.0,6.1121742725372314
7.0,6.0145275592803955
7.0,6.207550287246704
7.0,6.103975534439087
7.0,6.07150936126709
7.0,6.111606597900391
7.0,6.185802698135376
7.0,6.03504204750061
7.0,6.116188049316406
7.0,6.1674113273620605
7.0,6.163381099700928
7.0,6.064806222915649
7.0,6.068262577056885
7.0,6.047468662261963
7.0,6.048319578170776
7.0,6.022066593170166
7.0,6.012023687362671
7.0,6.085232257843018
7.0,5.953492641448975
7.0,6.02838134765625
7.0,5.961252927780151
7.0,5.999817609786987
7.0,7.457231760025024
7.0,8.105216026306152
7.0,7.9440999031066895
7.0,8.679346084594727
7.0,7.628339767456055
7.0,7.725389003753662
7.0,8.180590867996216
7.0,8.582149505615234
7.0,8.127817392349243
7.0,7.196635723114014
7.0,7.7101099491119385
7.0,7.591999053955078
7.0,7.644269943237305
7.0,7.470147609710693
7.0,7.610527753829956
7.0,7.83575963973999
7.0,9.13463544845581
7.0,8.573560237884521
7.0,8.431299448013306
7.0,9.301904916763306
7.0,8.412199020385742
7.0,7.614483118057251
7.0,7.991581916809082
7.0,7.380047559738159
7.0,6.98248553276062
7.0,6.71194314956665
7.0,6.613997220993042
7.0,7.961712598800659
7.0,6.717644691467285
7.0,7.451467514038086
7.0,7.223078489303589
7.0,7.201993703842163
7.0,6.121849536895752
7.0,6.482414722442627
7.0,6.943687438964844
7.0,6.378633737564087
7.0,6.286627531051636
7.0,9.003683805465698
7.0,7.593304872512817
7.0,7.6915106773376465
7.0,7.019128799438477
7.0,6.490443706512451
7.0,7.098847389221191
7.0,7.308422327041626
7.0,7.34146523475647
7.0,8.712340831756592
7.0,8.61526608467102
7.0,7.318234920501709
7.0,7.166940212249756
7.0,7.156778812408447
7.0,7.040946006774902
7.0,7.465056657791138
7.0,6.315687894821167
7.0,7.079949140548706
7.0,6.9450366497039795
7.0,8.235373973846436
7.0,7.104619979858398
7.0,8.357925176620483
7.0,7.7159552574157715
7.0,7.086109399795532
7.0,6.2521350383758545
7.0,6.898434400558472
7.0,6.823575019836426
7.0,7.0507566928863525
7.0,7.7547032833099365
7.0,7.79046630859375
7.0,6.652822017669678
7.0,6.823536396026611
7.0,7.423367500305176
7.0,6.350965976715088
7.0,6.303494930267334
7.0,6.292541980743408
7.0,6.403953790664673
7.0,6.32844090461731
7.0,6.391884088516235
7.0,6.232959747314453
7.0,6.330962896347046
7.0,6.18018364906311
7.0,6.200349569320679
7.0,6.3462419509887695
7.0,6.2371985912323
7.0,6.385563135147095
7.0,6.07463264465332
7.0,6.449099540710449
7.0,6.225444078445435
7.0,6.215357542037964
7.0,6.449621677398682
7.0,6.1540045738220215
7.0,6.342353343963623
7.0,6.18339991569519
7.0,6.267899513244629
7.0,6.234424829483032
7.0,6.468593120574951
7.0,6.3719162940979
7.0,6.310324192047119
7.0,6.441525220870972
7.0,6.750019073486328
7.0,6.316906690597534
7.0,6.359616279602051
7.0,6.243510007858276
7.0,6.827460289001465
7.0,6.325547218322754
7.0,6.378801584243774
7.0,6.369152069091797
7.0,6.1656153202056885
7.0,6.169865846633911
7.0,6.238075256347656
7.0,6.3975183963775635
7.0,6.2898619174957275
7.0,6.26648473739624
7.0,6.270596027374268
7.0,6.096753358840942
7.0,6.1546525955200195
7.0,6.201480865478516
7.0,6.2039196491241455
7.0,6.167616844177246
7.0,6.423502683639526
7.0,6.955044984817505
7.0,7.111134767532349
7.0,6.463068962097168
7.0,6.323300361633301
7.0,7.432097911834717
7.0,6.368096113204956
7.0,6.213058948516846
7.0,7.180950880050659
7.0,6.143032073974609
7.0,6.089175701141357
7.0,6.335826635360718
7.0,7.5333545207977295
7.0,7.616008043289185
7.0,7.279272794723511
7.0,8.203455924987793
7.0,8.455263614654541
7.0,8.316737174987793
7.0,8.362493753433228
7.0,8.311109066009521
7.0,8.223057746887207
7.0,7.06367564201355
7.0,6.6444947719573975
7.0,6.498559474945068
